status_id,status_message,status_author,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
558429457587216_1228068887289933,Love this tune #AloneTogether  critiques and comments of course welcome.,Tom Syson,,video,https://www.facebook.com/10205630012605992/videos/10211452206837209,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228068887289933/,1/19/2017 08:38,19,4,1,18,0,1,0,0,0
558429457587216_1227266330703522,"Hope you are all enjoying a mediocre Wednesday :) here's the head and one chorus of self expression on this gorgeous tune. Please critique the crap out of me and put me down low so I can build myself back up again. 
#jotw #askmeaboutthegreenclothifyouwant #messyhair #alone #nottogether",Brandon Lin,,video,https://www.facebook.com/10206826989336987/videos/10211327222560005,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227266330703522/,1/18/2017 15:35,103,14,0,96,7,0,0,0,0
558429457587216_1228238217273000,"First take, comments and feedback appreciated! Cuts out just after a chorus as my phone ran out of memory. #jotw #alonetogether #jamoftheweek",Dom Pusey,,video,https://www.facebook.com/10154642373805367/videos/10158097682655367,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228238217273000/,1/19/2017 11:50,28,4,0,28,0,0,0,0,0
558429457587216_1228412500588905,"Jam of the Week NAMM Roll Call: who will be at the NAMM show? 

I'll be shooting Jam of the Week interviews and videos here:
Denis Wick (Hall D 3016)

Stop by and say hi....ill be there after 3pm today!",Farnell Newton,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228412500588905/,1/19/2017 15:50,11,3,0,11,0,0,0,0,0
558429457587216_1228408113922677,Just had a little play on Alone together ..C&C welcome :),Paul Barnes,,video,https://www.facebook.com/10152934828236661/videos/10155032994351661,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228408113922677/,1/19/2017 15:45,7,0,0,7,0,0,0,0,0
558429457587216_1227803227316499,"Hey there Jam Of The Week! comments and other nonsense is totally welcome. It's the NAMM show this week! #nammshow #namm #jazztrombone #trombone #kevinrhicks  www.khicksmusic.com #kevinhicksrecord #coolisbac
CD release event March 9th in the Los Angeles area https://www.facebook.com/events/1399677060056273/",Kevin Hicks,Kevin Hicks Alone Together Jam Of The Week,video,https://www.facebook.com/10154979020310271/videos/10158182700275271,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227803227316499/,1/19/2017 02:47,54,5,3,54,0,0,0,0,0
558429457587216_1227275320702623,Re-upload. My last vid seems to have disappeared. Couple of choruses on Alone Together.,Dean Newton,,video,https://www.facebook.com/10152486434621765/videos/10154225432321765,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227275320702623/,1/18/2017 15:46,20,2,2,20,0,0,0,0,0
558429457587216_1228378637258958,"Get lucky 

https://www.facebook.com/remi.delahaye.3/posts/10154110372365951",Rémi Delahaye,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228378637258958/,1/19/2017 14:58,0,0,0,0,0,0,0,0,0
558429457587216_1228362300593925,One of my favorite tunes! Sounds good even on the iffy practice room pianos at IU. c&c most welcome,Monika Herzig,,video,https://www.facebook.com/1507485569511086/videos/1805223259737314,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228362300593925/,1/19/2017 14:31,10,1,1,10,0,0,0,0,0
558429457587216_1228360057260816,"""Alone Together"" at quarter note = 230. 

Comments and Critiques are welcome.  :)

#jamoftheweek #jotw",Derek J. Molacek,"Derek J. Molacek, Trombonist, Composer, Arranger",video,https://www.facebook.com/derekjmolacek/videos/384472448570447/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228360057260816/,1/19/2017 14:27,5,0,0,5,0,0,0,0,0
558429457587216_1228332353930253,"#JOTW - Alone Together (Schwartz/Dietz) 
GS - 7 String Classical 
John Fremgen - Upright Bass 
Scott Laningham - Drums",Gabriel Santiago,Gabriel Santiago Project,video,https://www.facebook.com/gabrielsantiagoproject/videos/1394120430626984/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228332353930253/,1/19/2017 13:43,20,1,0,20,0,0,0,0,0
558429457587216_1226358170794338,"Alonely Towgoemthaenr

C&C all good.

#jamoftheweek",Taylor Roberts,,video,https://www.facebook.com/1561540077395456/videos/1866116460271148,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226358170794338/,1/17/2017 15:28,53,11,3,49,4,0,0,0,0
558429457587216_1226455224117966,"Obbligato with the Jackie Gleason Orchestra. With an interruption by after school announcements

C and C always welcome.

#alonetogether
#teacherlife
#thereisnoquietplaceinmylife",Jeff Matz,,video,https://www.facebook.com/10152235992312483/videos/10154151416417483,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226455224117966/,1/17/2017 18:34,54,22,2,52,2,0,0,0,0
558429457587216_1227734737323348,"""Alone Together."" Thanks for watching, and for your comments. #jamoftheweek #heylookitsanotherguitarplayer",Rick Silvestri,,video,https://www.facebook.com/10205678113985741/videos/10210554947743537,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227734737323348/,1/19/2017 01:10,14,2,0,14,0,0,0,0,0
558429457587216_1228309017265920,#alonetogether #jamoftheweek,Raviv Markovitz,,video,https://www.facebook.com/10202589118501606/videos/10209698139502688,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228309017265920/,1/19/2017 13:14,17,0,1,16,1,0,0,0,0
558429457587216_1227092780720877,Alone Together!  #SoloPiano #JOTW,Joey Lieber,,video,https://www.facebook.com/2844835884434/videos/3688618778479,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227092780720877/,1/18/2017 12:10,73,15,1,69,3,1,0,0,0
558429457587216_1227308927365929,"Playing Alone Together, by myself, alone.
#JOTW #tunes_called_atsessions",Robert Burton,Robert Burton Musician,video,https://www.facebook.com/robert.burton.winnipeg/videos/10158225367005089/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227308927365929/,1/18/2017 16:47,9,4,0,9,0,0,0,0,0
558429457587216_1227517854011703,"#AloneTogether, TV Land style, with Russell Byron, James Miner and Christophe Ludet",Grant Izmirlian,,video,https://www.facebook.com/10204897596432733/videos/10210428517702308,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227517854011703/,1/18/2017 21:26,16,3,0,16,0,0,0,0,0
558429457587216_1226508890779266,#jamoftheweek alone together C&C please,Joe Shapiro,,video,https://www.facebook.com/10204480777452709/videos/10210370494771961,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226508890779266/,1/17/2017 20:08,7,1,1,7,0,0,0,0,0
558429457587216_1228231027273719,#jotw #alonetogether #vibraphone,Can Tutuğ,,video,https://www.facebook.com/10152497893273547/videos/10154494199798547,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228231027273719/,1/19/2017 11:42,8,0,0,8,0,0,0,0,0
558429457587216_1227081857388636,First post everyone. Love this group. Many thanks for all of your sharing!,Steven Snyder,Alone Together,video,https://www.facebook.com/10100582987352111/videos/10101206679413221,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227081857388636/,1/18/2017 12:00,90,11,0,86,4,0,0,0,0
558429457587216_1227574024006086,,Adam Hersh,,video,https://www.facebook.com/730451553720789/videos/1164213893677884,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227574024006086/,1/18/2017 22:34,47,4,2,46,1,0,0,0,0
558429457587216_1226478407448981,Really alone and together....,Jörg Seidel,,video,https://www.facebook.com/10203944543960376/videos/10212398474343352,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226478407448981/,1/17/2017 19:22,37,7,1,36,1,0,0,0,0
558429457587216_1227185134044975,"Alone Together. Working on my hot licks to impress everyone at NAMM!! 😜

#jotw",Jeff Ellwood,,video,https://www.facebook.com/10152389063702303/videos/10153977810407303,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227185134044975/,1/18/2017 13:42,169,16,6,158,9,2,0,0,0
558429457587216_1227992233964265,"My take on Alone Together using a Boston piano. Hope you dig!!

#JOTW #critiqueswelcome",A-Kuan Shiao,,video,https://www.facebook.com/683255421722115/videos/1252625194785132,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227992233964265/,1/19/2017 06:59,31,1,0,28,3,0,0,0,0
558429457587216_1227057600724395,,Nik Svarc,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227057600724395/,1/18/2017 11:28,8,5,0,8,0,0,0,0,0
558429457587216_1228058410624314,https://www.youtube.com/watch?v=B8PqdBYai_A,Mark McKnight,Alone Together - Improvisation,video,https://www.youtube.com/watch?v=B8PqdBYai_A,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228058410624314/,1/19/2017 08:25,22,1,0,21,1,0,0,0,0
558429457587216_1227084564055032,Some choruses on alone together. Hope you dig!,Anthony Muthurajah,,video,https://www.facebook.com/10153597040428902/videos/10155830220628902,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227084564055032/,1/18/2017 12:04,40,9,0,34,6,0,0,0,0
558429457587216_1226685537428268,"yo wassup? long time no see ;)

#SharpEye

www.sharpeyemusic.com",SharpEye Sarpay Özçağatay,,video,https://www.facebook.com/10152566503671900/videos/10154729015601900,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226685537428268/,1/18/2017 01:37,119,11,0,109,10,0,0,0,0
558429457587216_1226546494108839,"alOVERTONES together !

Alone Together, pinkies only.

(Sorry, my phone ran out of storage at the end)",Anthony Ferrara,,video,https://www.facebook.com/585043911597417/videos/969825749785896,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226546494108839/,1/17/2017 21:15,440,49,23,394,19,27,0,0,0
558429457587216_1228055800624575,"""Alone Together""",Nephtali Santiago,,video,https://www.facebook.com/10202878017010822/videos/10208625379131283,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228055800624575/,1/19/2017 08:22,5,0,0,4,1,0,0,0,0
558429457587216_1228053727291449,"A take on Alone Together!
C&C are most welcome!",Jonathan Schou,,video,https://www.facebook.com/10204712756443242/videos/10211714426400615,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228053727291449/,1/19/2017 08:20,17,0,0,15,1,1,0,0,0
558429457587216_1226285480801607,"Alone Together on the organ! First take, comments appreciated!!! Nothing better than some bluesy stuff in D minor...!

Much love to the JOTW fam! #jotw #alonetogether",Simon Oslender,,video,https://www.facebook.com/553522234777641/videos/1058842794245580,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226285480801607/,1/17/2017 13:45,277,17,14,257,19,1,0,0,0
558429457587216_1227657567331065,Alone together,Louis Elpedio,,video,https://www.facebook.com/824439687586174/videos/1526211584075644,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227657567331065/,1/18/2017 23:58,11,1,0,11,0,0,0,0,0
558429457587216_1227990213964467,"From last night...Our humble contribution of Alone Together, flute and guitar solo sections. Restaurant style!",Chad Bond,,video,https://www.facebook.com/422719314539104/videos/942437559233941,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227990213964467/,1/19/2017 06:55,2,0,0,2,0,0,0,0,0
558429457587216_1227896540640501,,Greg Solinas,Greg Solinas - Guitariste,video,https://www.facebook.com/176753506049425/videos/422136551511118/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227896540640501/,1/19/2017 04:37,4,0,0,4,0,0,0,0,0
558429457587216_1227264720703683,"Haven't done one of these vids for awhile, but have been checking y'all out. Inspiring! Here's my quick EWI take on Alone Together.",Charles McNeal,,video,https://www.facebook.com/909742849055164/videos/1519429334753176,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227264720703683/,1/18/2017 15:32,49,8,2,49,0,0,0,0,0
558429457587216_1226627050767450,Alone Together - while watching a movie,Derrick Becker,,video,https://www.facebook.com/10207046056011326/videos/10211748181561526,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226627050767450/,1/17/2017 23:51,204,22,5,194,9,1,0,0,0
558429457587216_1227362484027240,I love all your takes guys!! Amazing players!! #jotw #alonetogether,Guido della Gatta,,video,https://www.facebook.com/10202945304225768/videos/10210575096125797,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227362484027240/,1/18/2017 18:00,29,1,2,26,3,0,0,0,0
558429457587216_1227408274022661,"""Alone Together"" this is the first time I've picked up my bass in a week, since the birth of my twin boys. #jamoftheweek",Tim Wolfe,,video,https://www.facebook.com/742062629097/videos/894257549257,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227408274022661/,1/18/2017 19:23,14,2,1,14,0,0,0,0,0
558429457587216_1227772963986192,"De'Sean Jones, Aaron Janik and Michael Skinner of DANSR/Vandoren hanging at the VandoJam but we made it into a Jam of the Week hang! #NAMM2017",Farnell Newton,Photos from Farnell Newton's post,photo,https://www.facebook.com/photo.php?fbid=743035515849500&set=gm.1227772963986192&type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227772963986192/,1/19/2017 02:05,18,0,0,17,1,0,0,0,0
558429457587216_1226594844104004,Two quick choruses of Alone Together. #emphasisonalone  Comments welcome.,Logan Moore,,video,https://www.facebook.com/1482675361985270/videos/1796061320646671,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226594844104004/,1/17/2017 22:49,16,3,0,15,1,0,0,0,0
558429457587216_1227647143998774,Here it goes...,Matthew Turowski,,video,https://www.facebook.com/10101288140193858/videos/10101265847743108,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227647143998774/,1/18/2017 23:51,17,3,0,15,2,0,0,0,0
558429457587216_1227458627350959,Been a while. Alone together! Gogogadgetjazz!,Luke Malewicz,,video,https://www.facebook.com/10104949095240329/videos/10108417589325379,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227458627350959/,1/18/2017 20:18,28,6,1,27,0,1,0,0,0
558429457587216_1227423827354439,"First time posting, here's a version of alone together before I head to rehearsal. Sorry if I broke any rules! You all inspire me every day!

#jamoftheweek",Gabe Rupe,,video,https://www.facebook.com/617206605062111/videos/1184203851695714,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227423827354439/,1/18/2017 19:49,51,3,0,49,1,1,0,0,0
558429457587216_1227583744005114,I went to William Patterso. For undergrad and and the amazing oppurinity to have ensemble and learn from the great Harold Mabern! Here he is tonight at 80 blazing through alone together! Since its the tune tbought id share!,Sam Javitch,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227583744005114/,1/18/2017 22:48,11,2,0,10,1,0,0,0,0
558429457587216_1227592607337561,First time posting! Trying to get back into playing trombone more regularly. Comments and suggestions are welcome! #JOTW #Trombone,Luis Pablo Melgar,,video,https://www.facebook.com/860861480668368/videos/1214882098599636,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227592607337561/,1/18/2017 23:03,14,0,0,13,1,0,0,0,0
558429457587216_1227574914005997,"Here's my take on ""Alone Together"" after long day of practice. This is accompanied with a metronome on beat 1 of every two bars. Comment and Criticism is always welcomed! #JOTW #Trombone",Altin Brennan Sencalar,,video,https://www.facebook.com/10152401911866733/videos/10154355549391733,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227574914005997/,1/18/2017 22:36,15,0,0,15,0,0,0,0,0
